ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,isOK
"She also welcomed the member who had been nominated by her Government and accepted by the Committee to complete the term of a former member who had resigned.
",She also welcomed the member who had been nominated by her Government and accepted by the Committee to complete the term of a former member who had resigned . ,"He also welcomed the member who had been nominated by him Government and accepted by the Committee to complete the term of a former member who had resigned.
",He also welcomed the member who had been nominated by him Government and accepted by the Committee to complete the term of a former member who had resigned . ,female,"[('she', 0), ('her', 10)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29","还对其本国政府提名并获得委员会接受的成员表示欢迎，该成员将任满已辞职的一位成员的任期。
",term-20,UNv1,她还对由政府提名并经委员会接受以完成辞职的前成员任期的成员表示欢迎。,他还欢迎由本国政府提名并经委员会接受的成员完成辞职的前成员的任期。,1
"And it came to pass through the lightness of her whoredom, that she defiled the land, and committed adultery with stones and with stocks.
","And it came to pass through the lightness of her whoredom , that she defiled the land , and committed adultery with stones and with stocks . ","And it came to pass through the lightness of him whoredom, that he defiled the land, and committed adultery with stones and with stocks.
","And it came to pass through the lightness of him whoredom , that he defiled the land , and committed adultery with stones and with stocks . ",female,"[('her', 9), ('she', 13)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27","因以色列轻忽了她的淫乱，和石头木头行淫，地就被玷污了。
",stock-25,um,"她淫荡的光芒,使她污辱大地,用石头和股票通奸。","他淫荡而污穢土地,用石头和股票通奸,",-2
"On the next load, he wants to front them silver, but pay them in lead.
","On the next load , he wants to front them silver , but pay them in lead . ","On the next load, she wants to front them silver, but pay them in lead.
","On the next load , she wants to front them silver , but pay them in lead . ",male,"[('he', 5)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18","下次运完货他想让他们吃子弹
",lead-16,os18,"下一批货,他想拿银子顶住他们 但先付钱给他们","下一批货,她想拿银子顶住他们 但先付钱给他们",1
"""When I heard that, I could hardly hold back my tears, as if I were in the arms of my own mother.
",""" When I heard that , I could hardly hold back my tears , as if I were in the arms of my own mother . ","""When I heard that, I could hardly hold back my tears, as if I were in the arms of my own father.
",""" When I heard that , I could hardly hold back my tears , as if I were in the arms of my own father . ",female,"[('mother', 24)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26","”听到这话，我忍不住热泪盈眶。我觉得自己像在母亲的怀抱里。
",tear-12,um,"""当我听到这个, 我几乎忍不住我的眼泪, 仿佛我在我自己的母亲的怀抱。","""当我听到这个, 我几乎忍不住我的眼泪, 仿佛我在我自己的父亲的怀抱。",1
"s an interesting speaker, and, what is more important, he knows his subject thoroughly.
","s an interesting speaker , and , what is more important , he knows his subject thoroughly . ","s an interesting speaker, and, what is more important, she knows her subject thoroughly.
","s an interesting speaker , and , what is more important , she knows her subject thoroughly . ",male,"[('he', 12), ('his', 14)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18","一个虞美人品种，有深红色，粉色或浅橙色的花。
",subject-15,cwmt,"更重要的是,他完全了解自己的主题。","她是一个有趣的发言者,而且更重要的是,她完全了解自己的主题。",1
"He wore a new tie to go with his suit.
",He wore a new tie to go with his suit . ,"She wore a new tie to go with her suit.
",She wore a new tie to go with her suit . ,male,"[('he', 0), ('his', 8)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11","他戴了一条新领带与他的西服协调。
",tie-4,cwmt,他穿着新领带穿西装去,她穿着新领带穿西装去,1
"`Yes - well, my father has been talking a good deal to me of his troubles and difficulties, and the subject always tends to depress me.
","` Yes - well , my father has been talking a good deal to me of his troubles and difficulties , and the subject always tends to depress me . ","`Yes - well, my mother has been talking a good deal to me of her troubles and difficulties, and the subject always tends to depress me.
","` Yes - well , my mother has been talking a good deal to me of her troubles and difficulties , and the subject always tends to depress me . ",male,"[('father', 6), ('his', 16)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30","“是的——哦，我父亲跟我谈了许多的话，谈他的烦恼，谈他的困难，他谈的话对我总是有一种压抑的感觉。
",subject-23,cwmt,"`是的 - 嗯,我父亲一直在跟我谈很多 麻烦和困难的事, 主题总是让我沮丧。","""是的 - 好吧,我的母亲一直在跟我谈很多 关于她的麻烦和困难的事, 并且这个话题总是让我沮丧。",1
"A woman will dress up to go shopping, water the plants,emptythe garbage, answer the phone, read a book, or get the mail.
","A woman will dress up to go shopping , water the plants , emptythe garbage , answer the phone , read a book , or get the mail . ","A man will dress up to go shopping, water the plants,emptythe garbage, answer the phone, read a book, or get the mail.
","A man will dress up to go shopping , water the plants , emptythe garbage , answer the phone , read a book , or get the mail . ",female,"[('woman', 1)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29","女人做什么事之前都会化妆———购物、给植物浇水、倒垃圾、接电话、读书、收邮件……??
",mail-27,cwmt,女人会打扮去购物 给植物浇水 清空垃圾 接电话 读书 或收到邮件,"一个人会打扮去购物, 给植物浇水,清空垃圾, 接电话,读一本书,或得到邮件。",1
"It appears that the world's largest land carnivore has met his match.
",It appears that the world 's largest land carnivore has met his match . ,"It appears that the world's largest land carnivore has met her match.
",It appears that the world 's largest land carnivore has met her match . ,male,"[('his', 11)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14","看起来这个世界上最大的陆地食肉动物遇到了对手
",match-12,os18,看来世界上最大的陆地食肉动物 已经达到了他的匹配。,似乎世界上最大的陆地食肉动物 已经达到了她的匹配。,1
"Over the past years, with the fall of Communism and the ensuing problems surrounding transition, Albania was become an origin and transit country for trafficked women.
","Over the past years , with the fall of Communism and the ensuing problems surrounding transition , Albania was become an origin and transit country for trafficked women . ","Over the past years, with the fall of Communism and the ensuing problems surrounding transition, Albania was become an origin and transit country for trafficked men.
","Over the past years , with the fall of Communism and the ensuing problems surrounding transition , Albania was become an origin and transit country for trafficked men . ",female,"[('women', 27)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29","过去数年来，由于共产主义的垮台以及随之在过渡期产生的问题，阿尔巴尼亚已成为贩卖妇女的输送国和过境国。
",fall-7,UNv1,"过去几年来,随着共产主义的垮台以及随之而来的过渡问题,阿尔巴尼亚成为被贩运妇女的来源国和过境国。","过去几年来,随着共产主义的垮台以及随之而来的过渡问题,阿尔巴尼亚成为被贩运男子的来源国和过境国。",1
"he is very generous on money and alwalys bought many presents to us
",he is very generous on money and alwalys bought many presents to us ,"she is very generous on money and alwalys bought many presents to us
",she is very generous on money and alwalys bought many presents to us ,male,"[('he', 0)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13","他对钱毫不吝惜，经常买许多礼物给我们。
",present-10,cwmt,他非常慷慨的金钱 和Alwalys买了很多礼物给我们,她很慷慨的金钱 和Alwalys买了很多礼物给我们,1
"She sinks on the chair at the writing - table in tears.
",She sinks on the chair at the writing - table in tears . ,"He sinks on the chair at the writing - table in tears.
",He sinks on the chair at the writing - table in tears . ,female,"[('she', 0)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13","她在写字台前的椅子上坐下,流着眼泪.
",tear-11,cwmt,她在写作时在椅子上下沉 流泪在桌子上,他在写作时沉在椅子上 流泪地坐在桌子上,1
"according to market situation and the rhythm of different changes, today's women's epee are essential ability of elite athletes;
","according to market situation and the rhythm of different changes , today 's women 's epee are essential ability of elite athletes ; ","according to market situation and the rhythm of different changes, today's men's epee are essential ability of elite athletes;
","according to market situation and the rhythm of different changes , today 's men 's epee are essential ability of elite athletes ; ",female,"[('women', 13)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23","正规的或者非正规的，我所遇到的年长的的面向对象分析者大部分是这样设计的。
",change-9,cwmt,"根据市场状况和不同变化的节奏,今天的妇女耳目是精英运动员的基本能力;","根据市场状况和不同变化的节奏,今天男人的耳目是精英运动员的基本能力;",1
"There was a little girl 11twirling around on a bar one knee wrapped tightly around the bar and fashioned behind her knee.
",There was a little girl 11twirling around on a bar one knee wrapped tightly around the bar and fashioned behind her knee . ,"There was a little boy 11twirling around on a bar one knee wrapped tightly around the bar and fashioned behind him knee.
",There was a little boy 11twirling around on a bar one knee wrapped tightly around the bar and fashioned behind him knee . ,female,"[('girl', 4), ('her', 20)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23","有个小女孩正在一个杠上快速地转动，一条腿紧紧地勾在杠上。
",bar-16,cwmt,有个小女孩在酒吧周围晃动 一只膝盖紧紧地缠在酒吧周围 躺在膝盖后面,有个小男孩在酒吧周围晃动 一只膝盖紧紧地缠在酒吧周围 紧紧地围着他的膝盖,1
"Dr Pepper has a spare room, but he's been attending some rather nasty cases of the plague recently so I couldn't really recommend there.
","Dr Pepper has a spare room , but he 's been attending some rather nasty cases of the plague recently so I could n't really recommend there . ","Dr Pepper has a spare room, but she's been attending some rather nasty cases of the plague recently so I couldn't really recommend there.
","Dr Pepper has a spare room , but she 's been attending some rather nasty cases of the plague recently so I could n't really recommend there . ",male,"[('he', 8)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28","佩帕医生的有一个空余的房间 可他最近一直在处理一些比较讨厌的瘟疫 所以我真的不能推荐你去那里
",case-15,os18,佩珀博士有一间空房 但他最近正在看一些 相当恶心的瘟疫病例 所以我不能推荐,Pepper医生有一间空房间 但她最近正在看一些 相当恶心的瘟疫病例 所以我不能推荐她去,1
