ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,isOK
"Yet America’s macroeconomic situation seems worse than Europe’s in terms of consumption, banking, or employment and housing markets.
","Yet America ’s macroeconomic situation seems worse than Europe ’s in terms of consumption , banking , or employment and housing markets . ","Yet America’s macroeconomic situation seemed worse than Europe’s in terms of consumption, banking, or employment and housing markets.
","Yet America ’s macroeconomic situation seemed worse than Europe ’s in terms of consumption , banking , or employment and housing markets . ",SimplePresent,['seems '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23","然而，在提到消费、银行，或就业与房地产市场方面，美国的宏观经济调控的状态比欧洲的要糟糕得多。
",term-11,nc-v15,"然而,在消费、银行、就业和住房市场方面,美国的宏观经济形势似乎比欧洲更糟糕。","然而,在消费、银行、就业和住房市场方面,美国的宏观经济状况似乎比欧洲更糟糕。",1
""" I printed the letter in my column to show how ridiculous my mail was
",""" I printed the letter in my column to show how ridiculous my mail was ",""" I print the letter in my column to show how ridiculous my mail was
",""" I print the letter in my column to show how ridiculous my mail was ",SimplePast,['printed '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15","我把这封信刊载在我的专栏里,让大家瞧瞧我收到的邮件有多可笑
",mail-13,cwmt,""" 我在我的专栏中打印了这封信,以表明我的邮件是多么荒谬。",""" 我将信印在我的专栏,以表明我的邮件是多么荒谬。",1
"Also since the 7MSP, one such State not party, Pakistan, announced its intention to make new use of anti-personnel mines.
","Also since the 7MSP , one such State not party , Pakistan , announced its intention to make new use of anti - personnel mines . ","Also since the 7MSP, one such State not party, Pakistan, announce its intention to make new use of anti-personnel mines.
","Also since the 7MSP , one such State not party , Pakistan , announce its intention to make new use of anti - personnel mines . ",SimplePast,['announced '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26","另外，自第七届缔约国会议以来，另一个非缔约国巴基斯坦宣布打算重新使用杀伤人员地雷。
",mine-24,UNv1,"另外,自第七届缔约国会议以来,一个这样的非缔约国巴基斯坦宣布打算重新使用杀伤人员地雷。","另外,自第七届缔约国会议以来,一个这样的非缔约国巴基斯坦宣布打算重新使用杀伤人员地雷。",1
"The terms of the Tribunal's President and Prosecutor, who also serve as the duty judge of the Arusha branch and Prosecutor, respectively, of the Mechanism, expire on 31 December 2014.
","The terms of the Tribunal 's President and Prosecutor , who also serve as the duty judge of the Arusha branch and Prosecutor , respectively , of the Mechanism , expire on 31 December 2014 . ","The terms of the Tribunal's President and Prosecutor, who also serve as the duty judge of the Arusha branch and Prosecutor, respectively, of the Mechanism, expired on 31 December 2014.
","The terms of the Tribunal 's President and Prosecutor , who also serve as the duty judge of the Arusha branch and Prosecutor , respectively , of the Mechanism , expired on 31 December 2014 . ",SimplePresent,['expire '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33,34-34,35-35,36-36","法庭庭长和检察官同时也分别兼任阿鲁沙分支的值班法官和余留机制检察官，其任期至2014年12月31日止。
",term-1,UNv1,"法庭庭长和检察官分别担任余留机制阿鲁沙分支机构值班法官和检察官,其任期于2014年12月31日届满。","法庭庭长和检察官的任期于2014年12月31日届满,他们分别担任余留机制阿鲁沙分支机构和检察官的值班法官。",1
"These changes in the work of the United Nations reflect corresponding changes in the political, economic, and security landscape that underpins efforts in international cooperation today.
","These changes in the work of the United Nations reflect corresponding changes in the political , economic , and security landscape that underpins efforts in international cooperation today . ","These changes in the work of the United Nations reflected corresponding changes in the political, economic, and security landscape that underpins efforts in international cooperation today.
","These changes in the work of the United Nations reflected corresponding changes in the political , economic , and security landscape that underpins efforts in international cooperation today . ",SimplePresent,['reflect '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29","联合国 工作 中 的 这些 变化 反映 了 政治 、 经济 和 安全 方面 相应 的 变化 , 它们 加强 了 今天 国际 合作 的 各种 努力 。
",change-1,cwmt,"联合国工作的这些变化反映了政治、经济和安全格局的相应变化,这些变化是当今国际合作努力的基础。","联合国工作的这些变化反映了政治、经济和安全格局的相应变化,这些变化是当今国际合作努力的基础。",1
"The administrative court heard nine cases seeking the overturning of decisions to reject the formation of a party, accepting four.
","The administrative court heard nine cases seeking the overturning of decisions to reject the formation of a party , accepting four . ","The administrative court hear nine cases seeking the overturning of decisions to reject the formation of a party, accepting four.
","The administrative court hear nine cases seeking the overturning of decisions to reject the formation of a party , accepting four . ",SimplePast,['heard '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22","行政法院审理了9起试图推翻反对组建政党决定的案件，并接受4份申请。
",case-5,UNv1,"行政法院审理了9个案件,要求推翻拒绝成立当事方的决定,接受4个当事方。","行政法院审理了9个要求推翻拒绝成立当事方的决定的案件,接受4个当事方。",-4
"In 2005, 1.009 staff of the Directorate General of Immigration participated in these training programs.
","In 2005 , 1.009 staff of the Directorate General of Immigration participated in these training programs . ","In 2005, 1.009 staff of the Directorate General of Immigration participate in these training programs.
","In 2005 , 1.009 staff of the Directorate General of Immigration participate in these training programs . ",SimplePast,['participated '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17","2005年，移民总局1 009名工作人员参加了培训方案。
",staff-4,UNv1,"2005年,移民总局的1 009名工作人员参加了这些培训方案。","2005年,移民总局的1 009名工作人员参加了这些培训方案。",1
"It only took us two normal races to be fully back in contention for the title.
",It only took us two normal races to be fully back in contention for the title . ,"It only take us two normal races to be fully back in contention for the title.
",It only take us two normal races to be fully back in contention for the title . ,SimplePast,['took '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17","我们只花了两场比赛就重新回到了争夺冠军的行列。
",race-6,cwmt,只需要我们两个正常的赛跑 就能完全恢复对冠军的争吵,只需要我们两个正常的赛跑 就能完全恢复对冠军的争吵,-4
"30. The Advisory Committee recommends approval of the staffing changes proposed by the Secretary-General.
",30 . The Advisory Committee recommends approval of the staffing changes proposed by the Secretary - General . ,"30. The Advisory Committee recommended approval of the staffing changes proposed by the Secretary-General.
",30 . The Advisory Committee recommended approval of the staffing changes proposed by the Secretary - General . ,SimplePresent,['recommends '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18","30. 行预咨委会建议核准秘书长提出的人员配置变动。
",change-10,UNv1,30. 咨询委员会建议核准秘书长提议的人员配置变动。,30. 咨询委员会建议核准秘书长提议的人员配置变动。,1
"We wrote a note to the judge, asking for the copy of the law... 10 minutes later we get a note back.
","We wrote a note to the judge , asking for the copy of the law ... 10 minutes later we get a note back . ","We write a note to the judge, asking for the copy of the law... 10 minutes later we get a note back.
","We write a note to the judge , asking for the copy of the law ... 10 minutes later we get a note back . ",SimplePast,['wrote '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25","我们写张纸条给法官 我们想要法律的复印件... ... 十分钟过后我们收到一张纸条
",note-3,os18,我们写了一张纸条给法官 要求法律副本 10分钟后我们又收到一张纸条,我们给法官写了张纸条 要求法律副本 10分钟后我们又收到一张纸条,1
"One of my Chinese friends asked me why I don't use a capital letter at the beginning of the sentences in my emails to her. It's a long story.
",One of my Chinese friends asked me why I do n't use a capital letter at the beginning of the sentences in my emails to her . It 's a long story . ,"One of my Chinese friends ask me why I don't use a capital letter at the beginning of the sentences in my emails to her. It's a long story.
",One of my Chinese friends ask me why I do n't use a capital letter at the beginning of the sentences in my emails to her . It 's a long story . ,SimplePast,['asked '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33","随着电子类产品的不断发展进步，电源管理技术在各种电子系统中得到了广泛应用。
",capital-13,cwmt,"我的一个中国朋友问我,为什么我不用大写字母,在我给她的电子邮件中的句子开头。这是一个很长的故事。","我的一个中国朋友问我,为什么我在给她发的电子邮件中 句子开头不使用大写字母。这是一个很长的故事。",1
