ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,isOK
""" If the person subjected to execution is a citizen, his work unit or the grass-roots organization in the locality of the building or the plot of land shall send a representative for attendance.""
",""" If the person subjected to execution is a citizen , his work unit or the grass - roots organization in the locality of the building or the plot of land shall send a representative for attendance . "" ",""" If the person subjected to execution is a citizen, his work unit or the grass-roots organization in the locality of the building or the plot of land shall send representatives for attendance.""
",""" If the person subjected to execution is a citizen , his work unit or the grass - roots organization in the locality of the building or the plot of land shall send representatives for attendance . "" ",singular,['representative '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,34-33,35-34,36-35,37-36,38-37,39-38","被执行人是公民的，其工作单位或者房屋、土地所在地的基层组织应当派人参加。
",plot-28,cwmt,""" 如果被处决者是公民,他的单位或建筑或地块所在地的基层组织应派代表出席会议。 """,""" 如果被处决者是公民,他的单位或建筑或地块所在地的基层组织应派代表出席会议。 """,1
"In both cases, they found a deletion of one particular gene.
","In both cases , they found a deletion of one particular gene . ","In both cases, they found deletions of one particular gene.
","In both cases , they found deletions of one particular gene . ",singular,['deletion '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12","在每一张图片的后面都有我的心血和劳动。
",case-2,cwmt,"在这两种情况下,他们都发现删除了一种特定的基因。","在这两种情况下,他们都发现一个特定基因被删除。",1
"When that ball drops, I'm gonna grab a slut and I'm just gonna pee in her butt.
","When that ball drops , I 'm gon na grab a slut and I 'm just gon na pee in her butt . ","When that ball drops, I'm gonna grab sluts and I'm just gonna pee in her butt.
","When that ball drops , I 'm gon na grab sluts and I 'm just gon na pee in her butt . ",singular,['slut '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22","太阳下山后 我要钓一个辣妹 然后疯狂做爱
",butt-21,os18,"当那个球掉下来时,我要去抓一个荡妇 和我只是要去尿在她的屁股。","当那个球掉下来,我要去抓荡妇 和我只是要去尿在她的屁股。",1
"In these times, human rights fellowships might seem like a luxury, she said, but she urged a focus on the long-term effect of these efforts.
","In these times , human rights fellowships might seem like a luxury , she said , but she urged a focus on the long - term effect of these efforts . ","In these times, human rights fellowships might seem like a luxury, she said, but she urged foci on the long-term effect of these efforts.
","In these times , human rights fellowships might seem like a luxury , she said , but she urged foci on the long - term effect of these efforts . ",singular,['focus '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29,31-30","她说，在这种时期，人权活动项目可能不会被视作当务之急，但她敦促人们看到这些努力的长期效应。
",term-25,cwmt,"她说,在这些时候,人权研究金似乎是一种奢侈品,但她敦促把重点放在这些努力的长期影响上。","她说,在这些时候,人权研究金似乎是一种奢侈品,但她敦促人们注意这些努力的长期影响。",1
"Delusional is the word that describes a Jazz fan who thinks they can win a title while Jordan is still in the league.
",Delusional is the word that describes a Jazz fan who thinks they can win a title while Jordan is still in the league . ,"Delusional is the word that describes a Jazz fan who thinks they can win titles while Jordan is still in the league.
",Delusional is the word that describes a Jazz fan who thinks they can win titles while Jordan is still in the league . ,singular,['title '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23","妄想这个词 描述一个爵士乐迷 谁认为他们可以赢得总冠军 而乔丹仍然在联赛中。
",fan-8,os18,"Jordan仍然在联盟中, 却认为自己能赢得冠军,","Jordan仍然在联盟中, 却认为自己能赢得冠军,",1
"How can a blade of grass return the favor of the spring sun?
",How can a blade of grass return the favor of the spring sun ? ,"How can blades of grass return the favor of the spring sun?
",How can blades of grass return the favor of the spring sun ? ,singular,['blade '],MUTATED,"0-0,1-1,3-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13","谁言寸草心,报得三春晖.
",spring-11,cwmt,青草之刃怎能报答春日的恩惠呢?,草叶怎么还得回春日的恩惠呢?,1
"If the Chair or the Vice-chair is unable to complete the term of office, the Advisory Board shall elect a replacement to complete the term of office, taking into account paragraph 6 above.
","If the Chair or the Vice - chair is unable to complete the term of office , the Advisory Board shall elect a replacement to complete the term of office , taking into account paragraph 6 above . ","If the Chair or the Vice-chair is unable to complete the term of office, the Advisory Board shall elect replacements to complete the term of office, taking into account paragraph 6 above.
","If the Chair or the Vice - chair is unable to complete the term of office , the Advisory Board shall elect replacements to complete the term of office , taking into account paragraph 6 above . ",singular,['replacement '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29,31-30,32-31,33-32,34-33,35-34,36-35,37-36,38-37","13. 如主席或副主席无法完成任期，咨询委员会应依据以上第6段，选举一人替代完成任期。
",term-13,UNv1,"如果主席或副主席无法完成任期,咨询委员会应考虑到上文第6段,选举一名替代人员完成任期。","如果主席或副主席无法完成任期,咨询委员会在考虑到上文第6段的情况下,应选举替补人员以完成任期。",1
"58. There are some cases of bigamy and polygamy, although article 170 of the Criminal Code makes cohabitation with two women in the same household an offence.
","58 . There are some cases of bigamy and polygamy , although article 170 of the Criminal Code makes cohabitation with two women in the same household an offence . ","58. There are some cases of bigamy and polygamy, although article 170 of the Criminal Code makes cohabitation with two women in the same household offences.
","58 . There are some cases of bigamy and polygamy , although article 170 of the Criminal Code makes cohabitation with two women in the same household offences . ",singular,['offence'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,28-27,29-28,30-29","58. 尽管《刑法》第170条规定在同一个家庭内与两名女性同居即为犯罪，但仍存在一些重婚和一夫多妻案例。
",case-5,UNv1,"58. 虽然《刑法》第170条规定,在同一家庭中与两名妇女同居是犯罪行为,但还是有一些重婚和一夫多妻的情况。","58. 虽然《刑法》第170条规定,在相同的家庭犯罪中,与两名妇女同居,但重婚和一夫多妻的情况仍时有发生。",1
"To entrust them to a reconstituted Trusteeship Council would require a redefinition of the functions and powers of this organ, as well as a changed composition.
","To entrust them to a reconstituted Trusteeship Council would require a redefinition of the functions and powers of this organ , as well as a changed composition . ","To entrust them to a reconstituted Trusteeship Council would require redefinitions of the functions and powers of this organ, as well as a changed composition.
","To entrust them to a reconstituted Trusteeship Council would require redefinitions of the functions and powers of this organ , as well as a changed composition . ",singular,['redefinition '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27","要把 这些 职责 交给 改组 后 的 托管 理事会 , 则 必须 重新 制订 这个 机构 的 职责 和 权力 , 并且 改变 其 组成 情况 。
",organ-19,cwmt,"将他们交给重组后的托管理事会将需要重新界定这个机构的职能和权力,并改变组成。","将他们交给重组后的托管理事会将需要重新界定这个机构的职能和权力,并改变组成。",1
"""Very Truly Yours"" But an email is not a letter, and you're not typing at an IBM Selectric II typewriter
",""" Very Truly Yours "" But an email is not a letter , and you 're not typing at an IBM Selectric II typewriter ","""Very Truly Yours"" But emails are not a letter, and you're not typing at an IBM Selectric II typewriter
",""" Very Truly Yours "" But emails are not a letter , and you 're not typing at an IBM Selectric II typewriter ",singular,['email '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23","然而，电子邮件并不等同于普通信件，你不是在用打字机打字
",letter-11,cwmt,"""非常真实的你"" 但电子邮件不是一封信 你也不是在IBM电二号打字机打字","""非常真实"" 但电子邮件不是一封信 你也不是在IBM电二号打字机打字",1
"It would be difficult to improve a system that was already excellent, as was the case with the Office of Legal Affairs.
","It would be difficult to improve a system that was already excellent , as was the case with the Office of Legal Affairs . ","It would be difficult to improve systems that was already excellent, as was the case with the Office of Legal Affairs.
","It would be difficult to improve systems that was already excellent , as was the case with the Office of Legal Affairs . ",singular,['system '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23","但是一个制度已经十分良好，就很难再改进，法律事务厅的情况就是如此。
",case-16,UNv1,"很难改进一个本已非常好的制度,法律事务厅的情况就是如此。","很难改进已经非常好的系统,法律事务厅的情况就是如此。",1
